product_id,date,current_stock
32,2022-01-19,147
32,2022-01-20,117
32,2022-01-21,100
32,2022-01-22,76
32,2022-01-23,61
32,2022-01-24,45
32,2022-01-25,33
32,2022-01-26,8
32,2022-01-27,0
32,2022-01-28,0
32,2022-01-29,0
32,2022-01-30,0
32,2022-01-31,300
32,2022-02-01,286
32,2022-02-02,268
32,2022-02-03,246
32,2022-02-04,224
32,2022-02-05,208
32,2022-02-06,180
32,2022-02-07,149
32,2022-02-08,122
32,2022-02-09,107
32,2022-02-10,79
32,2022-02-11,61
32,2022-02-12,39
32,2022-02-13,23
32,2022-02-14,3
32,2022-02-15,0
32,2022-02-16,0
32,2022-02-17,0
32,2022-02-18,0
32,2022-02-19,300
32,2022-02-20,281
32,2022-02-21,261
32,2022-02-22,238
32,2022-02-23,215
32,2022-02-24,192
32,2022-02-25,167
32,2022-02-26,144
32,2022-02-27,123
32,2022-02-28,116
32,2022-03-01,93
32,2022-03-02,70
32,2022-03-03,45
32,2022-03-04,24
32,2022-03-05,6
32,2022-03-06,0
32,2022-03-07,0
32,2022-03-08,0
32,2022-03-09,0
32,2022-03-10,300
32,2022-03-11,284
32,2022-03-12,260
32,2022-03-13,241
32,2022-03-14,227
32,2022-03-15,205
32,2022-03-16,184
32,2022-03-17,169
32,2022-03-18,158
32,2022-03-19,142
32,2022-03-20,118
32,2022-03-21,94
32,2022-03-22,82
32,2022-03-23,57
32,2022-03-24,37
32,2022-03-25,26
32,2022-03-26,15
32,2022-03-27,0
32,2022-03-28,0
32,2022-03-29,0
32,2022-03-30,0
32,2022-03-31,300
32,2022-04-01,284
32,2022-04-02,256
32,2022-04-03,236
32,2022-04-04,214
32,2022-04-05,179
32,2022-04-06,157
32,2022-04-07,146
32,2022-04-08,133
32,2022-04-09,116
32,2022-04-10,100
32,2022-04-11,78
32,2022-04-12,59
32,2022-04-13,39
32,2022-04-14,22
32,2022-04-15,8
32,2022-04-16,0
32,2022-04-17,0
32,2022-04-18,0
32,2022-04-19,0
32,2022-04-20,300
32,2022-04-21,276
32,2022-04-22,256
32,2022-04-23,247
32,2022-04-24,225
32,2022-04-25,208
32,2022-04-26,190
32,2022-04-27,165
32,2022-04-28,145
32,2022-04-29,120
32,2022-04-30,100
32,2022-05-01,86
32,2022-05-02,65
32,2022-05-03,37
32,2022-05-04,21
32,2022-05-05,3
32,2022-05-06,0
32,2022-05-07,0
32,2022-05-08,0
32,2022-05-09,0
32,2022-05-10,300
32,2022-05-11,293
32,2022-05-12,276
32,2022-05-13,255
32,2022-05-14,230
32,2022-05-15,208
32,2022-05-16,198
32,2022-05-17,173
32,2022-05-18,157
32,2022-05-19,136
32,2022-05-20,115
32,2022-05-21,91
32,2022-05-22,68
32,2022-05-23,51
32,2022-05-24,21
32,2022-05-25,6
32,2022-05-26,0
32,2022-05-27,0
32,2022-05-28,0
32,2022-05-29,0
32,2022-05-30,300
32,2022-05-31,284
32,2022-06-01,266
32,2022-06-02,245
32,2022-06-03,218
32,2022-06-04,199
32,2022-06-05,177
32,2022-06-06,158
32,2022-06-07,136
32,2022-06-08,126
32,2022-06-09,106
32,2022-06-10,86
32,2022-06-11,66
32,2022-06-12,50
32,2022-06-13,37
32,2022-06-14,9
32,2022-06-15,0
32,2022-06-16,0
32,2022-06-17,0
32,2022-06-18,0
32,2022-06-19,300
32,2022-06-20,281
32,2022-06-21,262
32,2022-06-22,243
32,2022-06-23,239
32,2022-06-24,217
32,2022-06-25,196
32,2022-06-26,174
32,2022-06-27,147
32,2022-06-28,132
32,2022-06-29,106
32,2022-06-30,90
32,2022-07-01,75
32,2022-07-02,64
32,2022-07-03,50
32,2022-07-04,25
32,2022-07-05,4
32,2022-07-06,0
32,2022-07-07,0
32,2022-07-08,0
32,2022-07-09,0
32,2022-07-10,300
32,2022-07-11,284
32,2022-07-12,263
32,2022-07-13,238
32,2022-07-14,216
32,2022-07-15,196
32,2022-07-16,178
32,2022-07-17,160
32,2022-07-18,138
32,2022-07-19,111
32,2022-07-20,91
32,2022-07-21,65
32,2022-07-22,53
32,2022-07-23,34
32,2022-07-24,24
32,2022-07-25,0
32,2022-07-26,0
32,2022-07-27,0
32,2022-07-28,0
32,2022-07-29,300
32,2022-07-30,278
32,2022-07-31,258
32,2022-08-01,238
32,2022-08-02,212
32,2022-08-03,199
32,2022-08-04,175
32,2022-08-05,158
32,2022-08-06,132
32,2022-08-07,113
32,2022-08-08,92
32,2022-08-09,76
32,2022-08-10,48
32,2022-08-11,31
32,2022-08-12,11
32,2022-08-13,0
32,2022-08-14,0
32,2022-08-15,0
32,2022-08-16,0
32,2022-08-17,300
32,2022-08-18,282
32,2022-08-19,252
32,2022-08-20,230
32,2022-08-21,209
32,2022-08-22,186
32,2022-08-23,173
32,2022-08-24,160
32,2022-08-25,147
32,2022-08-26,124
32,2022-08-27,97
32,2022-08-28,73
32,2022-08-29,57
32,2022-08-30,37
32,2022-08-31,14
32,2022-09-01,0
32,2022-09-02,0
32,2022-09-03,0
32,2022-09-04,0
32,2022-09-05,300
32,2022-09-06,283
32,2022-09-07,267
32,2022-09-08,244
32,2022-09-09,224
32,2022-09-10,216
32,2022-09-11,194
32,2022-09-12,174
32,2022-09-13,152
32,2022-09-14,131
32,2022-09-15,113
32,2022-09-16,98
32,2022-09-17,80
32,2022-09-18,58
32,2022-09-19,40
32,2022-09-20,21
32,2022-09-21,1
32,2022-09-22,0
32,2022-09-23,0
32,2022-09-24,0
32,2022-09-25,0
32,2022-09-26,300
32,2022-09-27,287
32,2022-09-28,264
32,2022-09-29,246
32,2022-09-30,225
32,2022-10-01,200
32,2022-10-02,176
32,2022-10-03,159
32,2022-10-04,151
32,2022-10-05,134
32,2022-10-06,122
32,2022-10-07,104
32,2022-10-08,90
32,2022-10-09,84
32,2022-10-10,59
32,2022-10-11,36
32,2022-10-12,22
32,2022-10-13,8
32,2022-10-14,0
32,2022-10-15,0
32,2022-10-16,0
32,2022-10-17,0
32,2022-10-18,300
32,2022-10-19,283
32,2022-10-20,261
32,2022-10-21,249
32,2022-10-22,225
32,2022-10-23,204
32,2022-10-24,182
32,2022-10-25,162
32,2022-10-26,147
32,2022-10-27,141
32,2022-10-28,125
32,2022-10-29,107
32,2022-10-30,87
32,2022-10-31,65
32,2022-11-01,42
32,2022-11-02,21
32,2022-11-03,4
32,2022-11-04,0
32,2022-11-05,0
32,2022-11-06,0
32,2022-11-07,0
32,2022-11-08,300
32,2022-11-09,279
32,2022-11-10,267
32,2022-11-11,261
32,2022-11-12,239
32,2022-11-13,219
32,2022-11-14,201
32,2022-11-15,180
32,2022-11-16,152
32,2022-11-17,133
32,2022-11-18,114
32,2022-11-19,84
32,2022-11-20,69
32,2022-11-21,46
32,2022-11-22,29
32,2022-11-23,2
32,2022-11-24,0
32,2022-11-25,0
32,2022-11-26,0
32,2022-11-27,0
32,2022-11-28,300
32,2022-11-29,277
32,2022-11-30,255
32,2022-12-01,237
32,2022-12-02,212
32,2022-12-03,192
32,2022-12-04,165
32,2022-12-05,149
32,2022-12-06,130
32,2022-12-07,106
32,2022-12-08,88
32,2022-12-09,62
32,2022-12-10,41
32,2022-12-11,25
32,2022-12-12,6
32,2022-12-13,0
32,2022-12-14,0
32,2022-12-15,0
32,2022-12-16,0
32,2022-12-17,300
32,2022-12-18,279
32,2022-12-19,264
32,2022-12-20,241
32,2022-12-21,221
32,2022-12-22,199
32,2022-12-23,188
32,2022-12-24,173
32,2022-12-25,158
32,2022-12-26,137
32,2022-12-27,117
32,2022-12-28,95
32,2022-12-29,71
32,2022-12-30,48
32,2022-12-31,36
32,2023-01-01,13
32,2023-01-02,0
32,2023-01-03,0
32,2023-01-04,0
32,2023-01-05,0
32,2023-01-06,300
32,2023-01-07,276
32,2023-01-08,260
32,2023-01-09,243
32,2023-01-10,225
32,2023-01-11,209
32,2023-01-12,197
32,2023-01-13,179
32,2023-01-14,161
32,2023-01-15,140
32,2023-01-16,119
32,2023-01-17,102
32,2023-01-18,84
32,2023-01-19,62
32,2023-01-20,45
32,2023-01-21,24
32,2023-01-22,0
32,2023-01-23,0
32,2023-01-24,0
32,2023-01-25,0
32,2023-01-26,300
32,2023-01-27,285
32,2023-01-28,267
32,2023-01-29,253
32,2023-01-30,233
32,2023-01-31,210
32,2023-02-01,182
32,2023-02-02,159
32,2023-02-03,138
32,2023-02-04,112
32,2023-02-05,93
32,2023-02-06,78
32,2023-02-07,52
32,2023-02-08,29
32,2023-02-09,9
32,2023-02-10,0
32,2023-02-11,0
32,2023-02-12,0
32,2023-02-13,0
32,2023-02-14,300
32,2023-02-15,275
32,2023-02-16,253
32,2023-02-17,229
32,2023-02-18,214
32,2023-02-19,193
32,2023-02-20,172
32,2023-02-21,158
32,2023-02-22,139
32,2023-02-23,121
32,2023-02-24,99
32,2023-02-25,85
32,2023-02-26,72
32,2023-02-27,53
32,2023-02-28,38
32,2023-03-01,19
32,2023-03-02,0
32,2023-03-03,0
32,2023-03-04,0
32,2023-03-05,0
32,2023-03-06,300
32,2023-03-07,282
32,2023-03-08,268
32,2023-03-09,258
32,2023-03-10,243
32,2023-03-11,215
32,2023-03-12,190
32,2023-03-13,175
32,2023-03-14,160
32,2023-03-15,138
32,2023-03-16,131
32,2023-03-17,114
32,2023-03-18,105
32,2023-03-19,87
32,2023-03-20,60
32,2023-03-21,39
32,2023-03-22,11
32,2023-03-23,0
32,2023-03-24,0
32,2023-03-25,0
32,2023-03-26,0
32,2023-03-27,300
32,2023-03-28,291
32,2023-03-29,277
32,2023-03-30,255
32,2023-03-31,230
32,2023-04-01,210
32,2023-04-02,191
32,2023-04-03,178
32,2023-04-04,156
32,2023-04-05,133
32,2023-04-06,106
32,2023-04-07,90
32,2023-04-08,76
32,2023-04-09,55
32,2023-04-10,31
32,2023-04-11,22
32,2023-04-12,3
32,2023-04-13,0
32,2023-04-14,0
32,2023-04-15,0
32,2023-04-16,0
32,2023-04-17,300
32,2023-04-18,283
32,2023-04-19,257
32,2023-04-20,235
32,2023-04-21,214
32,2023-04-22,193
32,2023-04-23,185
32,2023-04-24,169
32,2023-04-25,150
32,2023-04-26,129
32,2023-04-27,120
32,2023-04-28,104
32,2023-04-29,83
32,2023-04-30,71
32,2023-05-01,50
32,2023-05-02,32
32,2023-05-03,10
32,2023-05-04,0
32,2023-05-05,0
32,2023-05-06,0
32,2023-05-07,0
32,2023-05-08,300
32,2023-05-09,277
32,2023-05-10,262
32,2023-05-11,241
32,2023-05-12,225
32,2023-05-13,205
32,2023-05-14,182
32,2023-05-15,171
32,2023-05-16,153
32,2023-05-17,132
32,2023-05-18,105
32,2023-05-19,85
32,2023-05-20,70
32,2023-05-21,43
32,2023-05-22,31
32,2023-05-23,16
32,2023-05-24,0
32,2023-05-25,0
32,2023-05-26,0
32,2023-05-27,0
32,2023-05-28,300
32,2023-05-29,288
32,2023-05-30,279
32,2023-05-31,266
32,2023-06-01,249
32,2023-06-02,236
32,2023-06-03,208
32,2023-06-04,196
32,2023-06-05,181
32,2023-06-06,157
32,2023-06-07,140
32,2023-06-08,127
32,2023-06-09,108
32,2023-06-10,79
32,2023-06-11,55
32,2023-06-12,41
32,2023-06-13,26
32,2023-06-14,0
32,2023-06-15,0
32,2023-06-16,0
32,2023-06-17,0
32,2023-06-18,300
32,2023-06-19,284
32,2023-06-20,259
32,2023-06-21,241
32,2023-06-22,225
32,2023-06-23,206
32,2023-06-24,180
32,2023-06-25,155
32,2023-06-26,135
32,2023-06-27,110
32,2023-06-28,91
32,2023-06-29,60
32,2023-06-30,39
32,2023-07-01,24
32,2023-07-02,10
32,2023-07-03,0
32,2023-07-04,0
32,2023-07-05,0
32,2023-07-06,0
32,2023-07-07,300
32,2023-07-08,285
32,2023-07-09,260
32,2023-07-10,234
32,2023-07-11,211
32,2023-07-12,192
32,2023-07-13,175
32,2023-07-14,145
32,2023-07-15,127
32,2023-07-16,115
32,2023-07-17,96
32,2023-07-18,68
32,2023-07-19,53
32,2023-07-20,22
32,2023-07-21,5
32,2023-07-22,0
32,2023-07-23,0
32,2023-07-24,0
32,2023-07-25,0
32,2023-07-26,300
32,2023-07-27,291
32,2023-07-28,258
32,2023-07-29,247
32,2023-07-30,232
32,2023-07-31,212
32,2023-08-01,188
32,2023-08-02,159
32,2023-08-03,140
32,2023-08-04,123
32,2023-08-05,101
32,2023-08-06,90
32,2023-08-07,63
32,2023-08-08,39
32,2023-08-09,24
32,2023-08-10,8
32,2023-08-11,0
32,2023-08-12,0
32,2023-08-13,0
32,2023-08-14,0
32,2023-08-15,300
32,2023-08-16,272
32,2023-08-17,250
32,2023-08-18,238
32,2023-08-19,219
32,2023-08-20,207
32,2023-08-21,176
32,2023-08-22,152
32,2023-08-23,134
32,2023-08-24,106
32,2023-08-25,72
32,2023-08-26,59
32,2023-08-27,44
32,2023-08-28,26
32,2023-08-29,11
32,2023-08-30,0
32,2023-08-31,0
32,2023-09-01,0
32,2023-09-02,0
32,2023-09-03,300
32,2023-09-04,273
32,2023-09-05,255
32,2023-09-06,236
32,2023-09-07,223
32,2023-09-08,202
32,2023-09-09,187
32,2023-09-10,162
32,2023-09-11,144
32,2023-09-12,128
32,2023-09-13,102
32,2023-09-14,85
32,2023-09-15,69
32,2023-09-16,51
32,2023-09-17,27
32,2023-09-18,15
32,2023-09-19,0
32,2023-09-20,0
32,2023-09-21,0
32,2023-09-22,0
32,2023-09-23,300
32,2023-09-24,279
32,2023-09-25,263
32,2023-09-26,239
32,2023-09-27,226
32,2023-09-28,211
32,2023-09-29,189
32,2023-09-30,171
32,2023-10-01,142
32,2023-10-02,126
32,2023-10-03,103
32,2023-10-04,74
32,2023-10-05,57
32,2023-10-06,43
32,2023-10-07,21
32,2023-10-08,0
32,2023-10-09,0
32,2023-10-10,0
32,2023-10-11,0
32,2023-10-12,300
32,2023-10-13,285
32,2023-10-14,257
32,2023-10-15,234
32,2023-10-16,216
32,2023-10-17,196
32,2023-10-18,177
32,2023-10-19,143
32,2023-10-20,124
32,2023-10-21,106
32,2023-10-22,80
32,2023-10-23,60
32,2023-10-24,43
32,2023-10-25,18
32,2023-10-26,3
32,2023-10-27,0
32,2023-10-28,0
32,2023-10-29,0
32,2023-10-30,0
32,2023-10-31,300
32,2023-11-01,286
32,2023-11-02,269
32,2023-11-03,250
32,2023-11-04,224
32,2023-11-05,206
32,2023-11-06,188
32,2023-11-07,168
32,2023-11-08,138
32,2023-11-09,122
32,2023-11-10,95
32,2023-11-11,81
32,2023-11-12,59
32,2023-11-13,30
32,2023-11-14,14
32,2023-11-15,0
32,2023-11-16,0
32,2023-11-17,0
32,2023-11-18,0
32,2023-11-19,300
32,2023-11-20,278
32,2023-11-21,264
32,2023-11-22,250
32,2023-11-23,226
32,2023-11-24,209
32,2023-11-25,192
32,2023-11-26,168
32,2023-11-27,155
32,2023-11-28,135
32,2023-11-29,117
32,2023-11-30,102
32,2023-12-01,81
32,2023-12-02,64
32,2023-12-03,39
32,2023-12-04,24
32,2023-12-05,0
32,2023-12-06,0
32,2023-12-07,0
32,2023-12-08,0
32,2023-12-09,300
32,2023-12-10,287
32,2023-12-11,265
32,2023-12-12,242
32,2023-12-13,226
32,2023-12-14,196
32,2023-12-15,177
32,2023-12-16,148
32,2023-12-17,131
32,2023-12-18,111
32,2023-12-19,82
32,2023-12-20,59
32,2023-12-21,40
32,2023-12-22,23
32,2023-12-23,0
32,2023-12-24,0
32,2023-12-25,0
32,2023-12-26,0
32,2023-12-27,300
32,2023-12-28,278
32,2023-12-29,255
32,2023-12-30,227
32,2023-12-31,204
32,2024-01-01,183
32,2024-01-02,157
32,2024-01-03,134
32,2024-01-04,118
32,2024-01-05,99
32,2024-01-06,85
32,2024-01-07,52
32,2024-01-08,33
32,2024-01-09,22
32,2024-01-10,1
32,2024-01-11,0
32,2024-01-12,0
32,2024-01-13,0
32,2024-01-14,0
32,2024-01-15,300
32,2024-01-16,282
32,2024-01-17,264
32,2024-01-18,249
32,2024-01-19,227
32,2024-01-20,202
32,2024-01-21,178
32,2024-01-22,158
32,2024-01-23,135
32,2024-01-24,119
32,2024-01-25,101
32,2024-01-26,80
32,2024-01-27,67
32,2024-01-28,45
32,2024-01-29,19
32,2024-01-30,0
32,2024-01-31,0
32,2024-02-01,0
32,2024-02-02,0
32,2024-02-03,300
32,2024-02-04,272
32,2024-02-05,254
32,2024-02-06,234
32,2024-02-07,212
32,2024-02-08,185
32,2024-02-09,164
32,2024-02-10,149
32,2024-02-11,131
32,2024-02-12,110
32,2024-02-13,84
32,2024-02-14,63
32,2024-02-15,39
32,2024-02-16,21
32,2024-02-17,0
32,2024-02-18,0
32,2024-02-19,0
32,2024-02-20,0
32,2024-02-21,300
32,2024-02-22,277
32,2024-02-23,265
32,2024-02-24,240
32,2024-02-25,220
32,2024-02-26,200
32,2024-02-27,182
32,2024-02-28,170
32,2024-02-29,149
32,2024-03-01,126
32,2024-03-02,99
32,2024-03-03,72
32,2024-03-04,54
32,2024-03-05,40
32,2024-03-06,24
32,2024-03-07,8
32,2024-03-08,0
32,2024-03-09,0
32,2024-03-10,0
32,2024-03-11,0
32,2024-03-12,300
32,2024-03-13,283
32,2024-03-14,268
32,2024-03-15,254
32,2024-03-16,235
32,2024-03-17,219
32,2024-03-18,198
32,2024-03-19,174
32,2024-03-20,150
32,2024-03-21,140
32,2024-03-22,116
32,2024-03-23,95
32,2024-03-24,78
32,2024-03-25,59
32,2024-03-26,37
32,2024-03-27,15
32,2024-03-28,0
32,2024-03-29,0
32,2024-03-30,0
32,2024-03-31,0
32,2024-04-01,300
32,2024-04-02,282
32,2024-04-03,268
32,2024-04-04,252
32,2024-04-05,228
32,2024-04-06,217
32,2024-04-07,194
32,2024-04-08,182
32,2024-04-09,166
32,2024-04-10,144
32,2024-04-11,124
32,2024-04-12,97
32,2024-04-13,83
32,2024-04-14,62
32,2024-04-15,37
32,2024-04-16,20
32,2024-04-17,10
32,2024-04-18,0
32,2024-04-19,0
32,2024-04-20,0
32,2024-04-21,0
32,2024-04-22,300
32,2024-04-23,284
32,2024-04-24,265
32,2024-04-25,245
32,2024-04-26,224
32,2024-04-27,204
32,2024-04-28,185
32,2024-04-29,167
32,2024-04-30,147
32,2024-05-01,122
32,2024-05-02,106
32,2024-05-03,80
32,2024-05-04,57
32,2024-05-05,36
32,2024-05-06,16
32,2024-05-07,0
32,2024-05-08,0
32,2024-05-09,0
32,2024-05-10,0
32,2024-05-11,300
32,2024-05-12,284
32,2024-05-13,261
32,2024-05-14,242
32,2024-05-15,219
32,2024-05-16,201
32,2024-05-17,179
32,2024-05-18,159
32,2024-05-19,143
32,2024-05-20,122
32,2024-05-21,100
32,2024-05-22,84
32,2024-05-23,57
32,2024-05-24,40
32,2024-05-25,16
32,2024-05-26,0
32,2024-05-27,0
32,2024-05-28,0
32,2024-05-29,0
32,2024-05-30,300
32,2024-05-31,280
32,2024-06-01,261
32,2024-06-02,236
32,2024-06-03,225
32,2024-06-04,210
32,2024-06-05,186
32,2024-06-06,168
32,2024-06-07,151
32,2024-06-08,133
32,2024-06-09,113
32,2024-06-10,92
32,2024-06-11,80
32,2024-06-12,64
32,2024-06-13,49
32,2024-06-14,34
32,2024-06-15,5
32,2024-06-16,0
32,2024-06-17,0
32,2024-06-18,0
32,2024-06-19,0
32,2024-06-20,300
32,2024-06-21,277
32,2024-06-22,264
32,2024-06-23,242
32,2024-06-24,220
32,2024-06-25,200
32,2024-06-26,176
32,2024-06-27,170
32,2024-06-28,149
32,2024-06-29,135
32,2024-06-30,116
32,2024-07-01,92
32,2024-07-02,74
32,2024-07-03,52
32,2024-07-04,32
32,2024-07-05,17
32,2024-07-06,0
32,2024-07-07,0
32,2024-07-08,0
32,2024-07-09,0
32,2024-07-10,300
32,2024-07-11,276
32,2024-07-12,248
32,2024-07-13,230
32,2024-07-14,209
32,2024-07-15,186
32,2024-07-16,163
32,2024-07-17,143
32,2024-07-18,130
32,2024-07-19,106
32,2024-07-20,89
32,2024-07-21,69
32,2024-07-22,51
32,2024-07-23,44
32,2024-07-24,21
32,2024-07-25,0
32,2024-07-26,0
32,2024-07-27,0
32,2024-07-28,0
32,2024-07-29,300
32,2024-07-30,278
32,2024-07-31,253
32,2024-08-01,239
32,2024-08-02,214
32,2024-08-03,195
32,2024-08-04,171
32,2024-08-05,148
32,2024-08-06,124
32,2024-08-07,111
32,2024-08-08,89
32,2024-08-09,68
32,2024-08-10,48
32,2024-08-11,28
32,2024-08-12,14
32,2024-08-13,0
32,2024-08-14,0
32,2024-08-15,0
32,2024-08-16,0
32,2024-08-17,300
32,2024-08-18,278
32,2024-08-19,257
32,2024-08-20,248
32,2024-08-21,235
32,2024-08-22,218
32,2024-08-23,199
32,2024-08-24,171
32,2024-08-25,152
32,2024-08-26,137
32,2024-08-27,113
32,2024-08-28,94
32,2024-08-29,75
32,2024-08-30,48
32,2024-08-31,32
32,2024-09-01,17
32,2024-09-02,0
32,2024-09-03,0
32,2024-09-04,0
32,2024-09-05,0
32,2024-09-06,300
32,2024-09-07,284
32,2024-09-08,271
32,2024-09-09,252
32,2024-09-10,238
32,2024-09-11,221
32,2024-09-12,206
32,2024-09-13,178
32,2024-09-14,164
32,2024-09-15,144
32,2024-09-16,128
32,2024-09-17,118
32,2024-09-18,94
32,2024-09-19,83
32,2024-09-20,66
32,2024-09-21,58
32,2024-09-22,34
32,2024-09-23,17
32,2024-09-24,0
32,2024-09-25,0
32,2024-09-26,0
32,2024-09-27,0
32,2024-09-28,300
32,2024-09-29,283
32,2024-09-30,259
32,2024-10-01,245
32,2024-10-02,224
32,2024-10-03,204
32,2024-10-04,192
32,2024-10-05,173
32,2024-10-06,154
32,2024-10-07,132
32,2024-10-08,104
32,2024-10-09,82
32,2024-10-10,58
32,2024-10-11,36
32,2024-10-12,11
32,2024-10-13,0
32,2024-10-14,0
32,2024-10-15,0
32,2024-10-16,0
32,2024-10-17,300
32,2024-10-18,288
32,2024-10-19,269
32,2024-10-20,248
32,2024-10-21,223
32,2024-10-22,202
32,2024-10-23,186
32,2024-10-24,172
32,2024-10-25,161
32,2024-10-26,139
32,2024-10-27,116
32,2024-10-28,102
32,2024-10-29,79
32,2024-10-30,59
32,2024-10-31,41
32,2024-11-01,16
32,2024-11-02,6
32,2024-11-03,0
32,2024-11-04,0
32,2024-11-05,0
32,2024-11-06,0
32,2024-11-07,300
32,2024-11-08,283
32,2024-11-09,260
32,2024-11-10,246
32,2024-11-11,221
32,2024-11-12,200
32,2024-11-13,189
32,2024-11-14,164
32,2024-11-15,139
32,2024-11-16,121
32,2024-11-17,100
32,2024-11-18,77
32,2024-11-19,58
32,2024-11-20,39
32,2024-11-21,16
32,2024-11-22,0
32,2024-11-23,0
32,2024-11-24,0
32,2024-11-25,0
32,2024-11-26,300
32,2024-11-27,281
32,2024-11-28,269
32,2024-11-29,245
32,2024-11-30,223
32,2024-12-01,198
32,2024-12-02,176
32,2024-12-03,160
32,2024-12-04,133
32,2024-12-05,113
32,2024-12-06,88
32,2024-12-07,73
32,2024-12-08,50
32,2024-12-09,33
32,2024-12-10,8
32,2024-12-11,0
32,2024-12-12,0
32,2024-12-13,0
32,2024-12-14,0
32,2024-12-15,300
32,2024-12-16,282
32,2024-12-17,267
32,2024-12-18,248
32,2024-12-19,233
32,2024-12-20,213
32,2024-12-21,199
32,2024-12-22,192
32,2024-12-23,174
32,2024-12-24,154
32,2024-12-25,134
32,2024-12-26,113
32,2024-12-27,92
32,2024-12-28,65
32,2024-12-29,38
32,2024-12-30,12
32,2024-12-31,0
32,2025-01-01,0
32,2025-01-02,0
33,2022-01-01,0
33,2022-01-02,300
33,2022-01-03,281
33,2022-01-04,266
33,2022-01-05,248
33,2022-01-06,231
33,2022-01-07,212
33,2022-01-08,193
33,2022-01-09,163
33,2022-01-10,146
33,2022-01-11,124
33,2022-01-12,102
33,2022-01-13,80
33,2022-01-14,61
33,2022-01-15,45
33,2022-01-16,26
33,2022-01-17,6
33,2022-01-18,0
33,2022-01-19,0
33,2022-01-20,0
33,2022-01-21,0
33,2022-01-22,300
33,2022-01-23,277
33,2022-01-24,262
33,2022-01-25,241
33,2022-01-26,226
33,2022-01-27,207
33,2022-01-28,190
33,2022-01-29,172
33,2022-01-30,157
33,2022-01-31,144
33,2022-02-01,116
33,2022-02-02,101
33,2022-02-03,76
33,2022-02-04,68
33,2022-02-05,56
33,2022-02-06,47
33,2022-02-07,23
33,2022-02-08,0
33,2022-02-09,0
33,2022-02-10,0
33,2022-02-11,0
33,2022-02-12,300
33,2022-02-13,276
33,2022-02-14,257
33,2022-02-15,235
33,2022-02-16,212
33,2022-02-17,200
33,2022-02-18,182
33,2022-02-19,164
33,2022-02-20,147
33,2022-02-21,123
33,2022-02-22,97
33,2022-02-23,84
33,2022-02-24,65
33,2022-02-25,44
33,2022-02-26,24
33,2022-02-27,2
33,2022-02-28,0
33,2022-03-01,0
33,2022-03-02,0
33,2022-03-03,0
33,2022-03-04,300
33,2022-03-05,279
33,2022-03-06,263
33,2022-03-07,239
33,2022-03-08,220
33,2022-03-09,196
33,2022-03-10,175
33,2022-03-11,150
33,2022-03-12,126
33,2022-03-13,110
33,2022-03-14,75
33,2022-03-15,63
33,2022-03-16,43
33,2022-03-17,32
33,2022-03-18,13
33,2022-03-19,0
33,2022-03-20,0
33,2022-03-21,0
33,2022-03-22,0
33,2022-03-23,300
33,2022-03-24,272
33,2022-03-25,255
33,2022-03-26,230
33,2022-03-27,207
33,2022-03-28,183
33,2022-03-29,155
33,2022-03-30,138
33,2022-03-31,121
33,2022-04-01,105
33,2022-04-02,78
33,2022-04-03,69
33,2022-04-04,53
33,2022-04-05,21
33,2022-04-06,0
33,2022-04-07,0
33,2022-04-08,0
33,2022-04-09,0
33,2022-04-10,300
33,2022-04-11,280
33,2022-04-12,262
33,2022-04-13,240
33,2022-04-14,225
33,2022-04-15,207
33,2022-04-16,197
33,2022-04-17,174
33,2022-04-18,153
33,2022-04-19,130
33,2022-04-20,114
33,2022-04-21,98
33,2022-04-22,76
33,2022-04-23,53
33,2022-04-24,34
33,2022-04-25,14
33,2022-04-26,0
33,2022-04-27,0
33,2022-04-28,0
33,2022-04-29,0
33,2022-04-30,300
33,2022-05-01,289
33,2022-05-02,272
33,2022-05-03,248
33,2022-05-04,225
33,2022-05-05,208
33,2022-05-06,189
33,2022-05-07,167
33,2022-05-08,145
33,2022-05-09,134
33,2022-05-10,108
33,2022-05-11,91
33,2022-05-12,71
33,2022-05-13,52
33,2022-05-14,34
33,2022-05-15,11
33,2022-05-16,0
33,2022-05-17,0
33,2022-05-18,0
33,2022-05-19,0
33,2022-05-20,300
33,2022-05-21,284
33,2022-05-22,274
33,2022-05-23,253
33,2022-05-24,230
33,2022-05-25,210
33,2022-05-26,180
33,2022-05-27,154
33,2022-05-28,134
33,2022-05-29,108
33,2022-05-30,97
33,2022-05-31,80
33,2022-06-01,60
33,2022-06-02,28
33,2022-06-03,13
33,2022-06-04,0
33,2022-06-05,0
33,2022-06-06,0
33,2022-06-07,0
33,2022-06-08,300
33,2022-06-09,271
33,2022-06-10,264
33,2022-06-11,245
33,2022-06-12,224
33,2022-06-13,205
33,2022-06-14,178
33,2022-06-15,160
33,2022-06-16,147
33,2022-06-17,126
33,2022-06-18,107
33,2022-06-19,87
33,2022-06-20,62
33,2022-06-21,34
33,2022-06-22,13
33,2022-06-23,0
33,2022-06-24,0
33,2022-06-25,0
33,2022-06-26,0
33,2022-06-27,300
33,2022-06-28,285
33,2022-06-29,266
33,2022-06-30,242
33,2022-07-01,219
33,2022-07-02,201
33,2022-07-03,179
33,2022-07-04,170
33,2022-07-05,151
33,2022-07-06,134
33,2022-07-07,122
33,2022-07-08,100
33,2022-07-09,81
33,2022-07-10,61
