product_id,date,sales_quantity
11,2024-01-21,56
11,2024-01-22,93
11,2024-01-23,54
11,2024-01-24,48
11,2024-01-25,60
11,2024-01-26,11
11,2024-01-27,53
11,2024-01-28,51
11,2024-01-29,60
11,2024-01-30,76
11,2024-01-31,59
11,2024-02-01,45
11,2024-02-02,40
11,2024-02-03,82
11,2024-02-04,68
11,2024-02-05,32
11,2024-02-06,42
11,2024-02-07,53
11,2024-02-08,30
11,2024-02-09,37
11,2024-02-10,63
11,2024-02-11,35
11,2024-02-12,63
11,2024-02-13,30
11,2024-02-14,46
11,2024-02-15,64
11,2024-02-16,80
11,2024-02-17,21
11,2024-02-18,46
11,2024-02-19,0
11,2024-02-20,51
11,2024-02-21,32
11,2024-02-22,44
11,2024-02-23,70
11,2024-02-24,40
11,2024-02-25,48
11,2024-02-26,64
11,2024-02-27,62
11,2024-02-28,63
11,2024-02-29,59
11,2024-03-01,25
11,2024-03-02,53
11,2024-03-03,38
11,2024-03-04,61
11,2024-03-05,21
11,2024-03-06,28
11,2024-03-07,65
11,2024-03-08,65
11,2024-03-09,57
11,2024-03-10,41
11,2024-03-11,0
11,2024-03-12,27
11,2024-03-13,57
11,2024-03-14,25
11,2024-03-15,0
11,2024-03-16,33
11,2024-03-17,72
11,2024-03-18,36
11,2024-03-19,48
11,2024-03-20,37
11,2024-03-21,51
11,2024-03-22,42
11,2024-03-23,35
11,2024-03-24,52
11,2024-03-25,61
11,2024-03-26,62
11,2024-03-27,65
11,2024-03-28,49
11,2024-03-29,56
11,2024-03-30,39
11,2024-03-31,61
11,2024-04-01,44
11,2024-04-02,64
11,2024-04-03,49
11,2024-04-04,53
11,2024-04-05,42
11,2024-04-06,56
11,2024-04-07,44
11,2024-04-08,60
11,2024-04-09,46
11,2024-04-10,47
11,2024-04-11,73
11,2024-04-12,43
11,2024-04-13,46
11,2024-04-14,42
11,2024-04-15,21
11,2024-04-16,30
11,2024-04-17,76
11,2024-04-18,33
11,2024-04-19,36
11,2024-04-20,60
11,2024-04-21,59
11,2024-04-22,38
11,2024-04-23,14
11,2024-04-24,57
11,2024-04-25,93
11,2024-04-26,76
11,2024-04-27,38
11,2024-04-28,70
11,2024-04-29,7
11,2024-04-30,27
11,2024-05-01,118
11,2024-05-02,22
11,2024-05-03,31
11,2024-05-04,27
11,2024-05-05,74
11,2024-05-06,32
11,2024-05-07,20
11,2024-05-08,0
11,2024-05-09,4
11,2024-05-10,55
11,2024-05-11,71
11,2024-05-12,41
11,2024-05-13,37
11,2024-05-14,51
11,2024-05-15,20
11,2024-05-16,23
11,2024-05-17,42
11,2024-05-18,60
11,2024-05-19,39
11,2024-05-20,70
11,2024-05-21,12
11,2024-05-22,20
11,2024-05-23,74
11,2024-05-24,72
11,2024-05-25,54
11,2024-05-26,35
11,2024-05-27,39
11,2024-05-28,42
11,2024-05-29,23
11,2024-05-30,41
11,2024-05-31,54
11,2024-06-01,66
11,2024-06-02,86
11,2024-06-03,57
11,2024-06-04,58
11,2024-06-05,31
11,2024-06-06,35
11,2024-06-07,29
11,2024-06-08,54
11,2024-06-09,49
11,2024-06-10,26
11,2024-06-11,23
11,2024-06-12,63
11,2024-06-13,19
11,2024-06-14,10
11,2024-06-15,54
11,2024-06-16,46
11,2024-06-17,69
11,2024-06-18,23
11,2024-06-19,19
11,2024-06-20,31
11,2024-06-21,62
11,2024-06-22,76
11,2024-06-23,56
11,2024-06-24,82
11,2024-06-25,64
11,2024-06-26,96
11,2024-06-27,52
11,2024-06-28,6
11,2024-06-29,49
11,2024-06-30,82
11,2024-07-01,68
11,2024-07-02,72
11,2024-07-03,56
11,2024-07-04,22
11,2024-07-05,64
11,2024-07-06,64
11,2024-07-07,78
11,2024-07-08,24
11,2024-07-09,51
11,2024-07-10,31
11,2024-07-11,76
11,2024-07-12,46
11,2024-07-13,76
11,2024-07-14,38
11,2024-07-15,0
11,2024-07-16,57
11,2024-07-17,67
11,2024-07-18,34
11,2024-07-19,34
11,2024-07-20,29
11,2024-07-21,46
11,2024-07-22,41
11,2024-07-23,48
11,2024-07-24,56
11,2024-07-25,29
11,2024-07-26,22
11,2024-07-27,38
11,2024-07-28,58
11,2024-07-29,43
11,2024-07-30,34
11,2024-07-31,0
11,2024-08-01,51
11,2024-08-02,21
11,2024-08-03,20
11,2024-08-04,29
11,2024-08-05,20
11,2024-08-06,10
11,2024-08-07,59
11,2024-08-08,71
11,2024-08-09,55
11,2024-08-10,61
11,2024-08-11,46
11,2024-08-12,44
11,2024-08-13,13
11,2024-08-14,73
11,2024-08-15,32
11,2024-08-16,57
11,2024-08-17,50
11,2024-08-18,46
11,2024-08-19,58
11,2024-08-20,13
11,2024-08-21,54
11,2024-08-22,75
11,2024-08-23,62
11,2024-08-24,64
11,2024-08-25,27
11,2024-08-26,35
11,2024-08-27,46
11,2024-08-28,89
11,2024-08-29,48
11,2024-08-30,68
11,2024-08-31,66
11,2024-09-01,75
11,2024-09-02,76
11,2024-09-03,25
11,2024-09-04,50
11,2024-09-05,48
11,2024-09-06,55
11,2024-09-07,29
11,2024-09-08,16
11,2024-09-09,71
11,2024-09-10,19
11,2024-09-11,94
11,2024-09-12,35
11,2024-09-13,25
11,2024-09-14,36
11,2024-09-15,48
11,2024-09-16,54
11,2024-09-17,50
11,2024-09-18,49
11,2024-09-19,25
11,2024-09-20,51
11,2024-09-21,58
11,2024-09-22,32
11,2024-09-23,43
11,2024-09-24,64
11,2024-09-25,62
11,2024-09-26,28
11,2024-09-27,67
11,2024-09-28,53
11,2024-09-29,64
11,2024-09-30,57
11,2024-10-01,44
11,2024-10-02,74
11,2024-10-03,22
11,2024-10-04,63
11,2024-10-05,13
11,2024-10-06,15
11,2024-10-07,47
11,2024-10-08,54
11,2024-10-09,33
11,2024-10-10,83
11,2024-10-11,44
11,2024-10-12,61
11,2024-10-13,29
11,2024-10-14,15
11,2024-10-15,30
11,2024-10-16,25
11,2024-10-17,62
11,2024-10-18,59
11,2024-10-19,23
11,2024-10-20,23
11,2024-10-21,66
11,2024-10-22,40
11,2024-10-23,42
11,2024-10-24,35
11,2024-10-25,57
11,2024-10-26,0
11,2024-10-27,45
11,2024-10-28,51
11,2024-10-29,44
11,2024-10-30,21
11,2024-10-31,38
11,2024-11-01,63
11,2024-11-02,55
11,2024-11-03,69
11,2024-11-04,62
11,2024-11-05,58
11,2024-11-06,72
11,2024-11-07,55
11,2024-11-08,54
11,2024-11-09,31
11,2024-11-10,45
11,2024-11-11,15
11,2024-11-12,50
11,2024-11-13,85
11,2024-11-14,56
11,2024-11-15,43
11,2024-11-16,44
11,2024-11-17,79
11,2024-11-18,19
11,2024-11-19,31
11,2024-11-20,30
11,2024-11-21,47
11,2024-11-22,71
11,2024-11-23,23
11,2024-11-24,70
11,2024-11-25,46
11,2024-11-26,43
11,2024-11-27,81
11,2024-11-28,0
11,2024-11-29,51
11,2024-11-30,41
11,2024-12-01,54
11,2024-12-02,18
11,2024-12-03,13
11,2024-12-04,94
11,2024-12-05,66
11,2024-12-06,49
11,2024-12-07,79
11,2024-12-08,12
11,2024-12-09,47
11,2024-12-10,40
11,2024-12-11,71
11,2024-12-12,40
11,2024-12-13,51
11,2024-12-14,39
11,2024-12-15,26
11,2024-12-16,55
11,2024-12-17,54
11,2024-12-18,35
11,2024-12-19,75
11,2024-12-20,3
11,2024-12-21,86
11,2024-12-22,62
11,2024-12-23,58
11,2024-12-24,60
11,2024-12-25,3
11,2024-12-26,57
11,2024-12-27,44
11,2024-12-28,48
11,2024-12-29,85
11,2024-12-30,25
11,2024-12-31,74
11,2025-01-01,36
11,2025-01-02,51
12,2022-01-01,15
12,2022-01-02,85
12,2022-01-03,49
12,2022-01-04,72
12,2022-01-05,73
12,2022-01-06,48
12,2022-01-07,64
12,2022-01-08,70
12,2022-01-09,54
12,2022-01-10,21
12,2022-01-11,48
12,2022-01-12,94
12,2022-01-13,63
12,2022-01-14,49
12,2022-01-15,82
12,2022-01-16,63
12,2022-01-17,71
12,2022-01-18,36
12,2022-01-19,78
12,2022-01-20,6
12,2022-01-21,65
12,2022-01-22,36
12,2022-01-23,57
12,2022-01-24,64
12,2022-01-25,60
12,2022-01-26,47
12,2022-01-27,45
12,2022-01-28,39
12,2022-01-29,38
12,2022-01-30,41
12,2022-01-31,40
12,2022-02-01,40
12,2022-02-02,33
12,2022-02-03,35
12,2022-02-04,61
12,2022-02-05,70
12,2022-02-06,52
12,2022-02-07,73
12,2022-02-08,49
12,2022-02-09,68
12,2022-02-10,29
12,2022-02-11,67
12,2022-02-12,64
12,2022-02-13,80
12,2022-02-14,48
12,2022-02-15,50
12,2022-02-16,18
12,2022-02-17,60
12,2022-02-18,52
12,2022-02-19,45
12,2022-02-20,58
12,2022-02-21,59
12,2022-02-22,75
12,2022-02-23,0
12,2022-02-24,54
12,2022-02-25,65
12,2022-02-26,86
12,2022-02-27,34
12,2022-02-28,29
12,2022-03-01,66
12,2022-03-02,40
12,2022-03-03,54
12,2022-03-04,25
12,2022-03-05,32
12,2022-03-06,74
12,2022-03-07,40
12,2022-03-08,59
12,2022-03-09,30
12,2022-03-10,19
12,2022-03-11,41
12,2022-03-12,80
12,2022-03-13,39
12,2022-03-14,63
12,2022-03-15,41
12,2022-03-16,51
12,2022-03-17,46
12,2022-03-18,30
12,2022-03-19,31
12,2022-03-20,54
12,2022-03-21,64
12,2022-03-22,55
12,2022-03-23,40
12,2022-03-24,45
12,2022-03-25,45
12,2022-03-26,57
12,2022-03-27,77
12,2022-03-28,51
12,2022-03-29,72
12,2022-03-30,64
12,2022-03-31,52
12,2022-04-01,46
12,2022-04-02,16
12,2022-04-03,42
12,2022-04-04,53
12,2022-04-05,54
12,2022-04-06,77
12,2022-04-07,52
12,2022-04-08,44
12,2022-04-09,91
12,2022-04-10,40
12,2022-04-11,74
12,2022-04-12,60
12,2022-04-13,49
12,2022-04-14,46
12,2022-04-15,54
12,2022-04-16,35
12,2022-04-17,38
12,2022-04-18,55
12,2022-04-19,54
12,2022-04-20,96
12,2022-04-21,46
12,2022-04-22,47
12,2022-04-23,26
12,2022-04-24,45
12,2022-04-25,38
12,2022-04-26,52
12,2022-04-27,79
12,2022-04-28,37
12,2022-04-29,81
12,2022-04-30,31
12,2022-05-01,56
12,2022-05-02,52
12,2022-05-03,52
12,2022-05-04,64
12,2022-05-05,71
12,2022-05-06,34
12,2022-05-07,37
12,2022-05-08,41
12,2022-05-09,60
12,2022-05-10,70
12,2022-05-11,41
12,2022-05-12,54
12,2022-05-13,42
12,2022-05-14,26
12,2022-05-15,43
12,2022-05-16,59
12,2022-05-17,50
12,2022-05-18,43
12,2022-05-19,41
12,2022-05-20,42
12,2022-05-21,45
12,2022-05-22,8
12,2022-05-23,91
12,2022-05-24,10
12,2022-05-25,54
12,2022-05-26,61
12,2022-05-27,46
12,2022-05-28,60
12,2022-05-29,46
12,2022-05-30,84
12,2022-05-31,67
12,2022-06-01,70
12,2022-06-02,19
12,2022-06-03,22
12,2022-06-04,75
12,2022-06-05,60
12,2022-06-06,54
12,2022-06-07,40
12,2022-06-08,30
12,2022-06-09,24
12,2022-06-10,25
12,2022-06-11,25
12,2022-06-12,26
12,2022-06-13,51
12,2022-06-14,67
12,2022-06-15,42
12,2022-06-16,28
12,2022-06-17,89
12,2022-06-18,17
12,2022-06-19,19
12,2022-06-20,82
12,2022-06-21,46
12,2022-06-22,73
12,2022-06-23,75
12,2022-06-24,50
12,2022-06-25,39
12,2022-06-26,54
12,2022-06-27,47
12,2022-06-28,80
12,2022-06-29,51
12,2022-06-30,39
12,2022-07-01,37
12,2022-07-02,20
12,2022-07-03,62
12,2022-07-04,81
12,2022-07-05,67
12,2022-07-06,41
12,2022-07-07,36
12,2022-07-08,61
12,2022-07-09,44
12,2022-07-10,43
12,2022-07-11,32
12,2022-07-12,50
12,2022-07-13,45
12,2022-07-14,35
12,2022-07-15,62
12,2022-07-16,47
12,2022-07-17,48
12,2022-07-18,39
12,2022-07-19,35
12,2022-07-20,35
12,2022-07-21,65
12,2022-07-22,66
12,2022-07-23,13
12,2022-07-24,51
12,2022-07-25,80
12,2022-07-26,73
12,2022-07-27,19
12,2022-07-28,42
12,2022-07-29,67
12,2022-07-30,29
12,2022-07-31,66
12,2022-08-01,27
12,2022-08-02,26
12,2022-08-03,33
12,2022-08-04,76
12,2022-08-05,72
12,2022-08-06,18
12,2022-08-07,53
12,2022-08-08,72
12,2022-08-09,32
12,2022-08-10,66
12,2022-08-11,58
12,2022-08-12,43
12,2022-08-13,73
12,2022-08-14,55
12,2022-08-15,79
12,2022-08-16,59
12,2022-08-17,36
12,2022-08-18,22
12,2022-08-19,72
12,2022-08-20,90
12,2022-08-21,34
12,2022-08-22,72
12,2022-08-23,63
12,2022-08-24,44
12,2022-08-25,56
12,2022-08-26,16
12,2022-08-27,84
12,2022-08-28,45
12,2022-08-29,42
12,2022-08-30,30
12,2022-08-31,78
12,2022-09-01,36
12,2022-09-02,31
12,2022-09-03,37
12,2022-09-04,36
12,2022-09-05,36
12,2022-09-06,50
12,2022-09-07,48
12,2022-09-08,50
12,2022-09-09,61
12,2022-09-10,70
12,2022-09-11,65
12,2022-09-12,65
12,2022-09-13,37
12,2022-09-14,67
12,2022-09-15,55
12,2022-09-16,31
12,2022-09-17,70
12,2022-09-18,48
12,2022-09-19,53
12,2022-09-20,62
12,2022-09-21,72
12,2022-09-22,53
12,2022-09-23,81
12,2022-09-24,31
12,2022-09-25,54
12,2022-09-26,26
12,2022-09-27,33
12,2022-09-28,43
12,2022-09-29,52
12,2022-09-30,102
12,2022-10-01,26
12,2022-10-02,60
12,2022-10-03,62
12,2022-10-04,32
12,2022-10-05,48
12,2022-10-06,38
12,2022-10-07,65
12,2022-10-08,7
12,2022-10-09,41
12,2022-10-10,53
12,2022-10-11,54
12,2022-10-12,40
12,2022-10-13,48
12,2022-10-14,31
12,2022-10-15,35
12,2022-10-16,35
12,2022-10-17,61
12,2022-10-18,14
12,2022-10-19,22
12,2022-10-20,41
12,2022-10-21,32
12,2022-10-22,33
12,2022-10-23,71
12,2022-10-24,51
12,2022-10-25,11
12,2022-10-26,49
12,2022-10-27,42
12,2022-10-28,28
12,2022-10-29,81
12,2022-10-30,36
12,2022-10-31,67
12,2022-11-01,65
12,2022-11-02,67
12,2022-11-03,67
12,2022-11-04,37
12,2022-11-05,58
12,2022-11-06,64
12,2022-11-07,12
12,2022-11-08,40
12,2022-11-09,29
12,2022-11-10,66
12,2022-11-11,48
12,2022-11-12,9
12,2022-11-13,60
12,2022-11-14,53
12,2022-11-15,56
12,2022-11-16,46
12,2022-11-17,44
12,2022-11-18,74
12,2022-11-19,34
12,2022-11-20,57
12,2022-11-21,64
12,2022-11-22,57
12,2022-11-23,53
12,2022-11-24,51
12,2022-11-25,46
12,2022-11-26,78
12,2022-11-27,56
12,2022-11-28,37
12,2022-11-29,20
12,2022-11-30,47
12,2022-12-01,93
12,2022-12-02,65
12,2022-12-03,58
12,2022-12-04,49
12,2022-12-05,36
12,2022-12-06,71
12,2022-12-07,102
12,2022-12-08,33
12,2022-12-09,66
12,2022-12-10,69
12,2022-12-11,72
12,2022-12-12,48
12,2022-12-13,60
12,2022-12-14,72
12,2022-12-15,51
12,2022-12-16,52
12,2022-12-17,40
12,2022-12-18,57
12,2022-12-19,48
12,2022-12-20,69
12,2022-12-21,43
12,2022-12-22,36
12,2022-12-23,27
12,2022-12-24,7
12,2022-12-25,33
12,2022-12-26,64
12,2022-12-27,61
12,2022-12-28,48
12,2022-12-29,58
12,2022-12-30,70
12,2022-12-31,62
12,2023-01-01,50
12,2023-01-02,52
12,2023-01-03,70
12,2023-01-04,65
12,2023-01-05,49
12,2023-01-06,50
12,2023-01-07,65
12,2023-01-08,72
12,2023-01-09,79
12,2023-01-10,30
12,2023-01-11,69
12,2023-01-12,78
12,2023-01-13,28
12,2023-01-14,59
12,2023-01-15,10
12,2023-01-16,16
12,2023-01-17,48
12,2023-01-18,16
12,2023-01-19,75
12,2023-01-20,53
12,2023-01-21,82
12,2023-01-22,54
12,2023-01-23,26
12,2023-01-24,42
12,2023-01-25,48
12,2023-01-26,55
12,2023-01-27,12
12,2023-01-28,58
12,2023-01-29,53
12,2023-01-30,33
12,2023-01-31,45
12,2023-02-01,71
12,2023-02-02,37
12,2023-02-03,6
12,2023-02-04,72
12,2023-02-05,70
12,2023-02-06,51
12,2023-02-07,61
12,2023-02-08,42
12,2023-02-09,56
12,2023-02-10,33
12,2023-02-11,59
12,2023-02-12,62
12,2023-02-13,68
12,2023-02-14,66
12,2023-02-15,33
12,2023-02-16,17
12,2023-02-17,28
12,2023-02-18,63
12,2023-02-19,59
12,2023-02-20,58
12,2023-02-21,71
12,2023-02-22,42
12,2023-02-23,61
12,2023-02-24,0
12,2023-02-25,82
12,2023-02-26,43
12,2023-02-27,71
12,2023-02-28,53
12,2023-03-01,68
12,2023-03-02,44
12,2023-03-03,51
12,2023-03-04,83
12,2023-03-05,46
12,2023-03-06,22
12,2023-03-07,55
12,2023-03-08,32
12,2023-03-09,64
12,2023-03-10,68
12,2023-03-11,57
12,2023-03-12,43
12,2023-03-13,69
12,2023-03-14,55
12,2023-03-15,49
12,2023-03-16,39
12,2023-03-17,82
12,2023-03-18,54
12,2023-03-19,48
12,2023-03-20,71
12,2023-03-21,77
12,2023-03-22,35
12,2023-03-23,48
12,2023-03-24,21
12,2023-03-25,50
12,2023-03-26,59
12,2023-03-27,21
12,2023-03-28,41
12,2023-03-29,58
12,2023-03-30,50
12,2023-03-31,24
12,2023-04-01,67
12,2023-04-02,55
12,2023-04-03,2
12,2023-04-04,44
12,2023-04-05,55
12,2023-04-06,49
12,2023-04-07,44
12,2023-04-08,32
12,2023-04-09,35
12,2023-04-10,65
12,2023-04-11,45
12,2023-04-12,54
12,2023-04-13,46
12,2023-04-14,53
12,2023-04-15,29
12,2023-04-16,17
12,2023-04-17,51
12,2023-04-18,42
12,2023-04-19,42
12,2023-04-20,81
12,2023-04-21,55
12,2023-04-22,26
12,2023-04-23,20
12,2023-04-24,51
12,2023-04-25,42
12,2023-04-26,0
12,2023-04-27,77
12,2023-04-28,62
12,2023-04-29,66
12,2023-04-30,50
12,2023-05-01,65
12,2023-05-02,42
12,2023-05-03,53
12,2023-05-04,76
12,2023-05-05,71
12,2023-05-06,84
12,2023-05-07,38
12,2023-05-08,59
12,2023-05-09,23
12,2023-05-10,28
12,2023-05-11,68
12,2023-05-12,72
12,2023-05-13,41
12,2023-05-14,37
12,2023-05-15,66
12,2023-05-16,71
12,2023-05-17,46
12,2023-05-18,44
12,2023-05-19,32
12,2023-05-20,72
12,2023-05-21,57
12,2023-05-22,62
12,2023-05-23,31
12,2023-05-24,71
12,2023-05-25,74
12,2023-05-26,61
12,2023-05-27,74
12,2023-05-28,6
12,2023-05-29,17
12,2023-05-30,15
12,2023-05-31,55
12,2023-06-01,61
12,2023-06-02,51
12,2023-06-03,27
12,2023-06-04,52
12,2023-06-05,26
12,2023-06-06,46
12,2023-06-07,62
12,2023-06-08,60
12,2023-06-09,53
12,2023-06-10,34
12,2023-06-11,58
12,2023-06-12,70
12,2023-06-13,30
12,2023-06-14,73
12,2023-06-15,39
12,2023-06-16,54
12,2023-06-17,44
12,2023-06-18,59
12,2023-06-19,37
12,2023-06-20,31
12,2023-06-21,29
12,2023-06-22,48
12,2023-06-23,73
12,2023-06-24,0
12,2023-06-25,61
12,2023-06-26,26
12,2023-06-27,50
12,2023-06-28,64
12,2023-06-29,44
12,2023-06-30,50
12,2023-07-01,53
12,2023-07-02,44
12,2023-07-03,78
12,2023-07-04,47
12,2023-07-05,46
12,2023-07-06,58
12,2023-07-07,50
12,2023-07-08,61
12,2023-07-09,41
12,2023-07-10,32
12,2023-07-11,37
12,2023-07-12,38
12,2023-07-13,41
12,2023-07-14,27
12,2023-07-15,18
12,2023-07-16,69
12,2023-07-17,29
12,2023-07-18,27
12,2023-07-19,19
12,2023-07-20,53
12,2023-07-21,67
12,2023-07-22,43
12,2023-07-23,30
12,2023-07-24,20
12,2023-07-25,30
12,2023-07-26,30
12,2023-07-27,13
12,2023-07-28,44
12,2023-07-29,36
12,2023-07-30,58
12,2023-07-31,64
12,2023-08-01,36
12,2023-08-02,65
12,2023-08-03,27
12,2023-08-04,8
12,2023-08-05,53
12,2023-08-06,49
12,2023-08-07,54
12,2023-08-08,32
12,2023-08-09,66
12,2023-08-10,47
12,2023-08-11,14
12,2023-08-12,21
12,2023-08-13,51
12,2023-08-14,82
12,2023-08-15,56
12,2023-08-16,42
12,2023-08-17,11
12,2023-08-18,72
12,2023-08-19,71
12,2023-08-20,39
12,2023-08-21,66
12,2023-08-22,30
12,2023-08-23,38
12,2023-08-24,63
12,2023-08-25,53
12,2023-08-26,69
12,2023-08-27,63
12,2023-08-28,51
12,2023-08-29,26
12,2023-08-30,85
12,2023-08-31,57
12,2023-09-01,89
12,2023-09-02,85
12,2023-09-03,27
12,2023-09-04,61
12,2023-09-05,40
12,2023-09-06,60
12,2023-09-07,47
12,2023-09-08,73
12,2023-09-09,39
12,2023-09-10,33
12,2023-09-11,45
12,2023-09-12,34
12,2023-09-13,66
12,2023-09-14,51
12,2023-09-15,78
12,2023-09-16,61
12,2023-09-17,36
12,2023-09-18,84
12,2023-09-19,64
12,2023-09-20,64
12,2023-09-21,31
12,2023-09-22,47
12,2023-09-23,63
12,2023-09-24,42
12,2023-09-25,64
12,2023-09-26,14
12,2023-09-27,60
12,2023-09-28,47
12,2023-09-29,67
12,2023-09-30,54
12,2023-10-01,87
12,2023-10-02,37
12,2023-10-03,59
12,2023-10-04,73
12,2023-10-05,35
12,2023-10-06,34
12,2023-10-07,30
12,2023-10-08,0
12,2023-10-09,99
12,2023-10-10,56
12,2023-10-11,59
12,2023-10-12,68
12,2023-10-13,52
12,2023-10-14,56
12,2023-10-15,78
12,2023-10-16,41
12,2023-10-17,47
12,2023-10-18,0
12,2023-10-19,0
12,2023-10-20,38
12,2023-10-21,48
12,2023-10-22,68
12,2023-10-23,47
12,2023-10-24,61
12,2023-10-25,99
12,2023-10-26,46
12,2023-10-27,71
12,2023-10-28,35
12,2023-10-29,50
12,2023-10-30,83
12,2023-10-31,79
12,2023-11-01,82
12,2023-11-02,49
12,2023-11-03,50
12,2023-11-04,35
12,2023-11-05,49
12,2023-11-06,55
12,2023-11-07,58
12,2023-11-08,43
12,2023-11-09,51
12,2023-11-10,60
12,2023-11-11,59
12,2023-11-12,67
12,2023-11-13,36
12,2023-11-14,61
12,2023-11-15,70
12,2023-11-16,52
12,2023-11-17,12
12,2023-11-18,38
12,2023-11-19,46
12,2023-11-20,72
12,2023-11-21,61
12,2023-11-22,43
12,2023-11-23,35
12,2023-11-24,90
12,2023-11-25,61
12,2023-11-26,44
12,2023-11-27,73
12,2023-11-28,45
12,2023-11-29,83
12,2023-11-30,65
12,2023-12-01,36
12,2023-12-02,65
12,2023-12-03,96
12,2023-12-04,35
12,2023-12-05,67
12,2023-12-06,46
12,2023-12-07,85
12,2023-12-08,43
12,2023-12-09,50
12,2023-12-10,18
12,2023-12-11,61
12,2023-12-12,43
12,2023-12-13,14
12,2023-12-14,61
12,2023-12-15,97
12,2023-12-16,44
12,2023-12-17,70
12,2023-12-18,36
12,2023-12-19,89
12,2023-12-20,23
12,2023-12-21,58
12,2023-12-22,60
12,2023-12-23,64
12,2023-12-24,63
12,2023-12-25,28
12,2023-12-26,47
12,2023-12-27,35
12,2023-12-28,94
12,2023-12-29,18
12,2023-12-30,50
12,2023-12-31,39
12,2024-01-01,42
12,2024-01-02,57
12,2024-01-03,53
12,2024-01-04,63
12,2024-01-05,43
12,2024-01-06,19
12,2024-01-07,34
12,2024-01-08,46
12,2024-01-09,33
12,2024-01-10,41
12,2024-01-11,66
12,2024-01-12,17
12,2024-01-13,33
12,2024-01-14,34
12,2024-01-15,37
12,2024-01-16,69
12,2024-01-17,49
12,2024-01-18,45
12,2024-01-19,57
12,2024-01-20,51
12,2024-01-21,71
12,2024-01-22,55
12,2024-01-23,75
12,2024-01-24,50
12,2024-01-25,48
12,2024-01-26,66
12,2024-01-27,1
12,2024-01-28,48
12,2024-01-29,12
12,2024-01-30,41
12,2024-01-31,66
12,2024-02-01,103
12,2024-02-02,59
12,2024-02-03,29
12,2024-02-04,22
12,2024-02-05,36
12,2024-02-06,57
12,2024-02-07,64
12,2024-02-08,83
12,2024-02-09,37
12,2024-02-10,61
12,2024-02-11,15
12,2024-02-12,43
12,2024-02-13,71
12,2024-02-14,50
12,2024-02-15,45
12,2024-02-16,69
12,2024-02-17,52
12,2024-02-18,41
12,2024-02-19,21
12,2024-02-20,43
12,2024-02-21,29
12,2024-02-22,45
12,2024-02-23,61
12,2024-02-24,11
12,2024-02-25,45
12,2024-02-26,42
12,2024-02-27,26
12,2024-02-28,64
12,2024-02-29,44
12,2024-03-01,47
12,2024-03-02,60
12,2024-03-03,49
12,2024-03-04,32
12,2024-03-05,46
12,2024-03-06,65
12,2024-03-07,51
12,2024-03-08,42
12,2024-03-09,85
12,2024-03-10,39
12,2024-03-11,57
12,2024-03-12,21
12,2024-03-13,57
12,2024-03-14,10
12,2024-03-15,28
12,2024-03-16,52
12,2024-03-17,64
12,2024-03-18,65
12,2024-03-19,66
12,2024-03-20,31
12,2024-03-21,53
12,2024-03-22,42
12,2024-03-23,34
12,2024-03-24,71
12,2024-03-25,41
12,2024-03-26,64
12,2024-03-27,44
12,2024-03-28,41
12,2024-03-29,70
12,2024-03-30,34
12,2024-03-31,38
12,2024-04-01,57
12,2024-04-02,67
12,2024-04-03,45
12,2024-04-04,56
12,2024-04-05,16
12,2024-04-06,33
12,2024-04-07,23
12,2024-04-08,64
12,2024-04-09,11
12,2024-04-10,23
12,2024-04-11,55
12,2024-04-12,72
12,2024-04-13,45
12,2024-04-14,76
12,2024-04-15,55
12,2024-04-16,71
12,2024-04-17,92
12,2024-04-18,18
12,2024-04-19,105
12,2024-04-20,58
12,2024-04-21,21
12,2024-04-22,82
12,2024-04-23,24
12,2024-04-24,37
12,2024-04-25,62
12,2024-04-26,53
12,2024-04-27,37
12,2024-04-28,65
12,2024-04-29,25
12,2024-04-30,83
12,2024-05-01,32
12,2024-05-02,30
12,2024-05-03,57
12,2024-05-04,41
12,2024-05-05,52
12,2024-05-06,16
12,2024-05-07,45
12,2024-05-08,59
12,2024-05-09,72
12,2024-05-10,26
12,2024-05-11,27
12,2024-05-12,30
12,2024-05-13,31
12,2024-05-14,57
12,2024-05-15,54
12,2024-05-16,79
12,2024-05-17,75
12,2024-05-18,41
12,2024-05-19,8
12,2024-05-20,78
12,2024-05-21,22
12,2024-05-22,47
12,2024-05-23,62
12,2024-05-24,53
12,2024-05-25,56
12,2024-05-26,47
12,2024-05-27,73
12,2024-05-28,51
12,2024-05-29,66
12,2024-05-30,54
12,2024-05-31,47
12,2024-06-01,89
12,2024-06-02,58
12,2024-06-03,68
12,2024-06-04,57
12,2024-06-05,29
12,2024-06-06,55
12,2024-06-07,53
12,2024-06-08,27
12,2024-06-09,45
12,2024-06-10,73
12,2024-06-11,63
12,2024-06-12,58
12,2024-06-13,27
12,2024-06-14,55
12,2024-06-15,54
12,2024-06-16,52
12,2024-06-17,46
12,2024-06-18,31
12,2024-06-19,43
12,2024-06-20,27
12,2024-06-21,50
12,2024-06-22,27
12,2024-06-23,58
12,2024-06-24,39
12,2024-06-25,16
12,2024-06-26,28
12,2024-06-27,27
12,2024-06-28,60
12,2024-06-29,65
12,2024-06-30,72
12,2024-07-01,17
12,2024-07-02,46
12,2024-07-03,68
12,2024-07-04,67
12,2024-07-05,78
12,2024-07-06,71
12,2024-07-07,57
12,2024-07-08,50
12,2024-07-09,65
12,2024-07-10,12
12,2024-07-11,52
